nom1;nom2;nom3;nom4;code_postal;longitude;latitude
virollet;VIROLLET;virollet;Virollet;17260;-0.716667;45.55
nouillers;LES NOUILLERS;les nouillers;Nouillers;17380;-0.666667;45.9333
dompierre-sur-mer;DOMPIERRE-SUR-MER;dompierre sur mer;Dompierre-sur-Mer;17139;-1.06667;46.1833
saint-sauveur-d-aunis;SAINT-SAUVEUR-D'AUNIS;saint sauveur d aunis;Saint-Sauveur-d'Aunis;17540;-0.883333;46.2167
villiers-couture;VILLIERS-COUTURE;villiers couture;Villiers-Couture;17510;-0.15;45.9833
cherbonnieres;CHERBONNIERES;cherbonnieres;Cherbonnières;17470;-0.35;45.9667
saint-jean-d-angely;SAINT-JEAN-D'ANGELY;saint jean d angely;Saint-Jean-d'Angély;17400;-0.516667;45.95
beauvais-sur-matha;BEAUVAIS-SUR-MATHA;beauvais sur matha;Beauvais-sur-Matha;17490;-0.183333;45.8833
balanzac;BALANZAC;balanzac;Balanzac;17600;-0.833333;45.7333
bourcefranc-le-chapus;BOURCEFRANC-LE-CHAPUS;bourcefranc le chapus;Bourcefranc-le-Chapus;17560;0.852501;45.8473
saint-jean-de-liversay;SAINT-JEAN-DE-LIVERSAY;saint jean de liversay;Saint-Jean-de-Liversay;17170;-0.883333;46.2667
villexavier;VILLEXAVIER;villexavier;Villexavier;17500;-0.433333;45.3667
saint-hilaire-du-bois-17;SAINT-HILAIRE-DU-BOIS;saint hilaire du bois;Saint-Hilaire-du-Bois;17500;-0.5;45.4167
aumagne;AUMAGNE;aumagne;Aumagne;17770;-0.4;45.8667
saint-georges-du-bois-17;SAINT-GEORGES-DU-BOIS;saint georges du bois;Saint-Georges-du-Bois;17700;-0.733333;46.1333
gripperie-saint-symphorien;LA GRIPPERIE-SAINT-SYMPHORIEN;la gripperie saint symphorien;La Gripperie-Saint-Symphorien;17620;-0.933333;45.8
bois-17;BOIS;bois;Bois;17240;-0.6;45.4833
boresse-et-martron;BORESSE-ET-MARTRON;boresse et martron;Boresse-et-Martron;17270;-0.116667;45.2833
belluire;BELLUIRE;belluire;Belluire;17800;-0.566667;45.5333
thaims;THAIMS;thaims;Thaims;17120;-0.783333;45.6167
montendre;MONTENDRE;montendre;Montendre;17130;-0.4;45.2833
villeneuve-la-comtesse;VILLENEUVE-LA-COMTESSE;villeneuve la comtesse;Villeneuve-la-Comtesse;17330;-0.5;46.1
gua-17;LE GUA;le gua;Le Gua;17600;-0.95;45.7333
port-d-envaux;PORT-D'ENVAUX;port d envaux;Port-d'Envaux;17350;-0.683333;45.8333
mornac-sur-seudre;MORNAC-SUR-SEUDRE;mornac sur seudre;Mornac-sur-Seudre;17113;-1.03333;45.7167
gibourne;GIBOURNE;gibourne;Gibourne;17160;-0.3;45.9333
salignac-sur-charente;SALIGNAC-SUR-CHARENTE;salignac sur charente;Salignac-sur-Charente;17800;-0.416667;45.6667
saint-martial-de-vitaterne;SAINT-MARTIAL-DE-VITATERNE;saint martial de vitaterne;Saint-Martial-de-Vitaterne;17500;-0.433333;45.4667
ecurat;ECURAT;ecurat;Écurat;17810;-0.666667;45.7833
marennes-17;MARENNES;marennes;Marennes;17320;-1.11667;45.8167
saint-romain-de-benet;SAINT-ROMAIN-DE-BENET;saint romain de benet;Saint-Romain-de-Benet;17600;-0.85;45.7
courcon;COURCON;courcon;Courçon;17170;-0.816667;46.25
saint-denis-du-pin;SAINT-DENIS-DU-PIN;saint denis du pin;Saint-Denis-du-Pin;17400;-0.521389;45.9862
genouille-17;GENOUILLE;genouille;Genouillé;17430;-0.783333;46.0167
chadenac;CHADENAC;chadenac;Chadenac;17800;-0.433333;45.55
matha;MATHA;matha;Matha;17160;-0.316667;45.8667
cierzac;CIERZAC;cierzac;Cierzac;17520;-0.316667;45.5667
fontcouverte-17;FONTCOUVERTE;fontcouverte;Fontcouverte;17100;-0.583333;45.7667
charron-17;CHARRON;charron;Charron;17230;-1.1;46.2833
givrezac;GIVREZAC;givrezac;Givrezac;17260;-0.633333;45.55
clisse;LA CLISSE;la clisse;La Clisse;17600;-0.766667;45.7333
mosnac-17;MOSNAC;mosnac;Mosnac;17240;-0.516667;45.5
crazannes;CRAZANNES;crazannes;Crazannes;17350;-0.7;45.85
saint-germain-du-seudre;SAINT-GERMAIN-DU-SEUDRE;saint germain du seudre;Saint-Germain-du-Seudre;17240;-0.666667;45.5167
saint-rogatien;SAINT-ROGATIEN;saint rogatien;Saint-Rogatien;17220;-1.06667;46.15
messac-17;MESSAC;messac;Messac;17130;-0.316667;45.35
nieul-les-saintes;NIEUL-LES-SAINTES;nieul les saintes;Nieul-lès-Saintes;17810;-0.733333;45.7667
chives;CHIVES;chives;Chives;17510;-0.116667;45.95
annezay;ANNEZAY;annezay;Annezay;17380;-0.716667;46.0167
saint-savinien;SAINT-SAVINIEN;saint savinien;Saint-Savinien;17350;-0.683333;45.8833
taillant;TAILLANT;taillant;Taillant;17350;-0.616667;45.9
saint-jean-d-angle;SAINT-JEAN-D'ANGLE;saint jean d angle;Saint-Jean-d'Angle;17620;-0.95;45.8167
mortiers-17;MORTIERS;mortiers;Mortiers;17500;-0.316667;45.4
retaud;RETAUD;retaud;Rétaud;17460;-0.733333;45.6833
saint-loup-17;SAINT-LOUP;saint loup;Saint-Loup;17380;-0.625278;45.9989
tanzac;TANZAC;tanzac;Tanzac;17260;-0.633333;45.5667
genetouze-17;LA GENETOUZE;la genetouze;La Genétouze;17360;-0.016667;45.2167
saint-dizant-du-gua;SAINT-DIZANT-DU-GUA;saint dizant du gua;Saint-Dizant-du-Gua;17240;-0.7;45.4333
bresdon;BRESDON;bresdon;Bresdon;17490;-0.15;45.8833
port-des-barques;PORT-DES-BARQUES;port des barques;Port-des-Barques;17730;0.92139;45.9475
vervant-17;VERVANT;vervant;Vervant;17400;-0.45;45.9833
asnieres-la-giraud;ASNIERES-LA-GIRAUD;asnieres la giraud;Asnières-la-Giraud;17400;-0.5;45.8833
semoussac;SEMOUSSAC;semoussac;Semoussac;17150;-0.616667;45.3833
plassac-17;PLASSAC;plassac;Plassac;17240;-0.566667;45.4667
champdolent;CHAMPDOLENT;champdolent;Champdolent;17430;-0.8;45.9167
chamouillac;CHAMOUILLAC;chamouillac;Chamouillac;17130;-0.466667;45.3167
tonnay-charente;TONNAY-CHARENTE;tonnay charente;Tonnay-Charente;17430;-0.9;45.95
aigrefeuille-d-aunis;AIGREFEUILLE-D'AUNIS;aigrefeuille d aunis;Aigrefeuille-d'Aunis;17290;-0.933333;46.1167
saint-georges-des-agoûts;SAINT-GEORGES-DES-AGOUTS;saint georges des agouts;Saint-Georges-des-Agoûts;17150;-0.65;45.3833
blanzay-sur-boutonne;BLANZAY-SUR-BOUTONNE;blanzay sur boutonne;Blanzay-sur-Boutonne;17470;-0.433333;46.05
jarnac-champagne;JARNAC-CHAMPAGNE;jarnac champagne;Jarnac-Champagne;17520;-0.4;45.5667
villemorin;VILLEMORIN;villemorin;Villemorin;17470;-0.283333;46
saint-sigismond-de-clermont;SAINT-SIGISMOND-DE-CLERMONT;saint sigismond de clermont;Saint-Sigismond-de-Clermont;17240;-0.533333;45.45
ecoyeux;ECOYEUX;ecoyeux;Écoyeux;17770;-0.5;45.8167
grand-village-plage;LE GRAND-VILLAGE-PLAGE;le grand village plage;Le Grand-Village-Plage;17370;0.763334;45.86
douhet;LE DOUHET;le douhet;Le Douhet;17100;-0.566667;45.8167
meschers-sur-gironde;MESCHERS-SUR-GIRONDE;meschers sur gironde;Meschers-sur-Gironde;17132;-0.95;45.5667
brie-sous-mortagne;BRIE-SOUS-MORTAGNE;brie sous mortagne;Brie-sous-Mortagne;17120;-0.75;45.5
saint-nazaire-sur-charente;SAINT-NAZAIRE-SUR-CHARENTE;saint nazaire sur charente;Saint-Nazaire-sur-Charente;17780;-1.05;45.95
saint-palais-de-phiolin;SAINT-PALAIS-DE-PHIOLIN;saint palais de phiolin;Saint-Palais-de-Phiolin;17800;-0.6;45.5167
echillais;ECHILLAIS;echillais;Échillais;17620;-0.95;45.9
puyravault-17;PUYRAVAULT;puyravault;Puyravault;17700;-0.8;46.1333
biron-17;BIRON;biron;Biron;17800;-0.466667;45.5667
nachamps;NACHAMPS;nachamps;Nachamps;17380;-0.616667;46.0167
greve-sur-mignon;LA GREVE-SUR-MIGNON;la greve sur mignon;La Grève-sur-Mignon;17170;-0.766667;46.25
saint-crepin-17;SAINT-CREPIN;saint crepin;Saint-Crépin;17380;-0.733333;46
rivedoux-plage;RIVEDOUX-PLAGE;rivedoux plage;Rivedoux-Plage;17940;-1.26667;46.1667
saint-agnant;SAINT-AGNANT;saint agnant;Saint-Agnant;17620;-0.966667;45.8667
soumeras;SOUMERAS;soumeras;Souméras;17130;-0.416667;45.3
migron;MIGRON;migron;Migron;17770;-0.4;45.8
saint-vaize;SAINT-VAIZE;saint vaize;Saint-Vaize;17100;-0.633333;45.8167
vandre;VANDRE;vandre;Vandré;17700;-0.75;46.05
saint-palais-sur-mer;SAINT-PALAIS-SUR-MER;saint palais sur mer;Saint-Palais-sur-Mer;17420;-1.08333;45.6333
torxe;TORXE;torxe;Torxé;17380;-0.616667;45.95
boisredon;BOISREDON;boisredon;Boisredon;17150;-0.533333;45.3167
fontenet;FONTENET;fontenet;Fontenet;17400;-0.45;45.9167
esnandes;ESNANDES;esnandes;Esnandes;17137;-1.08333;46.25
romegoux;ROMEGOUX;romegoux;Romegoux;17250;-0.8;45.8667
sainte-marie-de-re;SAINTE-MARIE-DE-RE;sainte marie de re;Sainte-Marie-de-Ré;17740;-1.3;46.15
vergne-17330;VERGNE;vergne;Vergné;17330;-0.516667;46.0667
rochefort-17;ROCHEFORT;rochefort;Rochefort;17300;-0.983333;45.9333
juicq;JUICQ;juicq;Juicq;17770;-0.566667;45.85
mortagne-sur-gironde;MORTAGNE-SUR-GIRONDE;mortagne sur gironde;Mortagne-sur-Gironde;17120;-0.783333;45.4833
ballon-17;BALLON;ballon;Ballon;17290;-0.95;46.05
montroy;MONTROY;montroy;Montroy;17220;-1.01667;46.15
loulay;LOULAY;loulay;Loulay;17330;-0.5;46.05
benate;LA BENATE;la benate;La Benâte;17400;-0.566667;46
île-d-aix;ILE-D'AIX;ile d aix;Île-d'Aix;17123;-1.175;46.0167
saint-eugene-17;SAINT-EUGENE;saint eugene;Saint-Eugène;17520;-0.283333;45.5
courcelles-17;COURCELLES;courcelles;Courcelles;17400;-0.473056;45.9531
lagord;LAGORD;lagord;Lagord;17140;-1.13333;46.1833
saint-hippolyte-17;SAINT-HIPPOLYTE;saint hippolyte;Saint-Hippolyte;17430;-0.883333;45.9167
sousmoulins;SOUSMOULINS;sousmoulins;Sousmoulins;17130;-0.333333;45.3
saint-just-luzac;SAINT-JUST-LUZAC;saint just luzac;Saint-Just-Luzac;17320;0.962223;45.8017
allas-champagne;ALLAS-CHAMPAGNE;allas champagne;Allas-Champagne;17500;-0.333333;45.4667
meursac;MEURSAC;meursac;Meursac;17120;-0.816667;45.65
courant;COURANT;courant;Courant;17330;-0.566667;46.0333
coulonges-17;COULONGES;coulonges;Coulonges;17800;-0.423889;45.6095
sainte-ramee;SAINTE-RAMEE;sainte ramee;Sainte-Ramée;17240;-0.666667;45.4167
rouffiac-17;ROUFFIAC;rouffiac;Rouffiac;17800;-0.483333;45.6833
saint-andre-de-lidon;SAINT-ANDRE-DE-LIDON;saint andre de lidon;Saint-André-de-Lidon;17260;-0.75;45.6
boutenac-touvent;BOUTENAC-TOUVENT;boutenac touvent;Boutenac-Touvent;17120;-0.756111;45.5042
poursay-garnaud;POURSAY-GARNAUD;poursay garnaud;Poursay-Garnaud;17400;-0.466667;45.95
fontaines-d-ozillac;FONTAINES-D'OZILLAC;fontaines d ozillac;Fontaines-d'Ozillac;17500;-0.383333;45.3833
eglises-d-argenteuil;LES EGLISES-D'ARGENTEUIL;les eglises d argenteuil;Églises-d'Argenteuil;17400;-0.433333;45.9667
courpignac;COURPIGNAC;courpignac;Courpignac;17130;-0.483333;45.3333
brives-sur-charente;BRIVES-SUR-CHARENTE;brives sur charente;Brives-sur-Charente;17800;-0.466667;45.6667
saint-quantin-de-rancanne;SAINT-QUANTIN-DE-RANCANNE;saint quantin de rancanne;Saint-Quantin-de-Rançanne;17800;-0.6;45.5333
neulles;NEULLES;neulles;Neulles;17500;-0.416667;45.5
chartuzac;CHARTUZAC;chartuzac;Chartuzac;17130;-0.416667;45.3333
salles-sur-mer;SALLES-SUR-MER;salles sur mer;Salles-sur-Mer;17220;-1.05;46.1
montlieu-la-garde;MONTLIEU-LA-GARDE;montlieu la garde;Montlieu-la-Garde;17210;-0.255278;45.2448
saint-trojan-les-bains;SAINT-TROJAN-LES-BAINS;saint trojan les bains;Saint-Trojan-les-Bains;17370;-1.2;45.8333
nuaille-d-aunis;NUAILLE-D'AUNIS;nuaille d aunis;Nuaillé-d'Aunis;17540;-0.933333;46.2167
nieulle-sur-seudre;NIEULLE-SUR-SEUDRE;nieulle sur seudre;Nieulle-sur-Seudre;17600;-0.983333;45.75
saint-saturnin-du-bois;SAINT-SATURNIN-DU-BOIS;saint saturnin du bois;Saint-Saturnin-du-Bois;17700;-0.666667;46.1333
aulnay-17;AULNAY;aulnay;Aulnay;17470;-0.346944;46.0209
saint-georges-de-didonne;SAINT-GEORGES-DE-DIDONNE;saint georges de didonne;Saint-Georges-de-Didonne;17110;-1;45.6
moings;MOINGS;moings;Moings;17500;-0.35;45.4833
gemozac;GEMOZAC;gemozac;Gémozac;17260;-0.666667;45.5667
macqueville;MACQUEVILLE;macqueville;Macqueville;17490;-0.216667;45.8
leoville;LEOVILLE;leoville;Léoville;17500;-0.333333;45.3833
chateau-d-oleron;LE CHATEAU-D'OLERON;le chateau d oleron;Le Château-d'Oléron;17480;-1.2;45.9
saint-porchaire;SAINT-PORCHAIRE;saint porchaire;Saint-Porchaire;17250;-0.783333;45.8167
grezac;GREZAC;grezac;Grézac;17120;-0.85;45.6
neuvicq;NEUVICQ;neuvicq;Neuvicq;17270;-0.185556;45.2439
yves;YVES;yves;Yves;17340;-1.05;46.0167
brie-sous-matha;BRIE-SOUS-MATHA;brie sous matha;Brie-sous-Matha;17160;-0.25;45.8167
seigne;SEIGNE;seigne;Seigné;17510;-0.2;45.95
soulignonne;SOULIGNONNE;soulignonne;Soulignonne;17250;-0.783333;45.7833
villedieu-17;LA VILLEDIEU;la villedieu;La Villedieu;17470;-0.316667;46.0667
saint-thomas-de-conac;SAINT-THOMAS-DE-CONAC;saint thomas de conac;Saint-Thomas-de-Conac;17150;-0.683333;45.3833
sainte-soulle;SAINTE-SOULLE;sainte soulle;Sainte-Soulle;17220;-1.01667;46.1833
epargnes;EPARGNES;epargnes;Épargnes;17120;-0.8;45.55
gue-d-allere;LE GUE-D'ALLERE;le gue d allere;Le Gué-d'Alleré;17540;-0.866667;46.1833
saint-georges-des-coteaux;SAINT-GEORGES-DES-COTEAUX;saint georges des coteaux;Saint-Georges-des-Coteaux;17810;-0.716667;45.7667
saint-maurice-de-tavernole;SAINT-MAURICE-DE-TAVERNOLE;saint maurice de tavernole;Saint-Maurice-de-Tavernole;17500;-0.4;45.4833
loire-sur-nie;LOIRE-SUR-NIE;loire sur nie;Loiré-sur-Nie;17470;-0.283333;45.95
jarne;LA JARNE;la jarne;La Jarne;17220;-1.06667;46.1167
coivert;COIVERT;coivert;Coivert;17330;-0.45;46.0667
brizambourg;BRIZAMBOURG;brizambourg;Brizambourg;17770;-0.483333;45.8167
haimps;HAIMPS;haimps;Haimps;17160;-0.25;45.8667
muron;MURON;muron;Muron;17430;-0.833333;46.0333
lorignac;LORIGNAC;lorignac;Lorignac;17240;-0.683333;45.45
nuaille-sur-boutonne;NUAILLE-SUR-BOUTONNE;nuaille sur boutonne;Nuaillé-sur-Boutonne;17470;-0.416667;46
pin-17;LE PIN;le pin;Le Pin;17210;-0.296111;45.3167
jazennes;JAZENNES;jazennes;Jazennes;17260;-0.616667;45.5833
montpellier-de-medillan;MONTPELLIER-DE-MEDILLAN;montpellier de medillan;Montpellier-de-Médillan;17260;-0.75;45.6333
voissay;VOISSAY;voissay;Voissay;17400;-0.6;45.95
siecq;SIECQ;siecq;Siecq;17490;-0.2;45.8333
fouras;FOURAS;fouras;Fouras;17450;-1.1;45.9833
corme-ecluse;CORME-ECLUSE;corme ecluse;Corme-Écluse;17600;-0.85;45.6333
thaire;THAIRE;thaire;Thairé;17290;-1;46.0667
tremblade;LA TREMBLADE;la tremblade;La Tremblade;17390;-1.13333;45.7667
jonzac;JONZAC;jonzac;Jonzac;17500;-0.433333;45.45
chatelaillon-plage;CHATELAILLON-PLAGE;chatelaillon plage;Châtelaillon-Plage;17340;-1.08333;46.0667
pommiers-moulons;POMMIERS-MOULONS;pommiers moulons;Pommiers-Moulons;17130;-0.353056;45.3242
champagne-17;CHAMPAGNE;champagne;Champagne;17620;-0.916667;45.8333
antezant-la-chapelle;ANTEZANT-LA-CHAPELLE;antezant la chapelle;Antezant-la-Chapelle;17400;-0.456389;45.9825
laigne-17;LA LAIGNE;la laigne;La Laigne;17170;-0.75;46.2167
archingeay;ARCHINGEAY;archingeay;Archingeay;17380;-0.7;45.9333
saint-bonnet-sur-gironde;SAINT-BONNET-SUR-GIRONDE;saint bonnet sur gironde;Saint-Bonnet-sur-Gironde;17150;-0.666667;45.35
puilboreau;PUILBOREAU;puilboreau;Puilboreau;17138;-1.1;46.1833
pisany;PISANY;pisany;Pisany;17600;-0.783333;45.7
saint-simon-de-bordes;SAINT-SIMON-DE-BORDES;saint simon de bordes;Saint-Simon-de-Bordes;17500;-0.45;45.4
moeze;MOEZE;moeze;Moëze;17780;-1.03333;45.9
touches-de-perigny;LES TOUCHES-DE-PERIGNY;les touches de perigny;Touches-de-Périgny;17160;-0.266667;45.9167
talmont-sur-gironde;TALMONT-SUR-GIRONDE;talmont sur gironde;Talmont-sur-Gironde;17120;-0.9;45.5333
fenioux-17;FENIOUX;fenioux;Fenioux;17350;-0.6;45.9
brousse-17;LA BROUSSE;la brousse;La Brousse;17160;-0.366667;45.8833
mazeray;MAZERAY;mazeray;Mazeray;17400;-0.566667;45.9167
chervettes;CHERVETTES;chervettes;Chervettes;17380;-0.7;46.05
merignac-17;MERIGNAC;merignac;Mérignac;17210;-0.295556;45.3234
reaux;REAUX;reaux;Réaux;17500;-0.366667;45.4833
brie-sous-archiac;BRIE-SOUS-ARCHIAC;brie sous archiac;Brie-sous-Archiac;17520;-0.3;45.4833
lozay;LOZAY;lozay;Lozay;17330;-0.533333;46.05
frediere;LA FREDIERE;la frediere;La Frédière;17770;-0.583333;45.8667
saint-pierre-du-palais;SAINT-PIERRE-DU-PALAIS;saint pierre du palais;Saint-Pierre-du-Palais;17270;-0.15;45.1667
loix;LOIX;loix;Loix;17111;-1.43794;46.2235
villedoux;VILLEDOUX;villedoux;Villedoux;17230;-1.05;46.2333
prignac;PRIGNAC;prignac;Prignac;17160;-0.356667;45.8295
rouffignac;ROUFFIGNAC;rouffignac;Rouffignac;17130;-0.45;45.3333
corme-royal;CORME-ROYAL;corme royal;Corme-Royal;17600;-0.816667;45.75
neuvicq-le-chateau;NEUVICQ-LE-CHATEAU;neuvicq le chateau;Neuvicq-le-Château;17490;-0.166667;45.8
vergeroux;VERGEROUX;vergeroux;Vergeroux;17300;-0.983333;45.9667
grandjean;GRANDJEAN;grandjean;Grandjean;17350;-0.6;45.8667
beurlay;BEURLAY;beurlay;Beurlay;17250;-0.833333;45.8667
saint-medard-d-aunis;SAINT-MEDARD-D'AUNIS;saint medard d aunis;Saint-Médard-d'Aunis;17220;-0.966667;46.15
hiers-brouage;HIERS-BROUAGE;hiers brouage;Hiers-Brouage;17320;-1.06667;45.85
corignac;CORIGNAC;corignac;Corignac;17130;-0.383333;45.25
saint-coutant-le-grand;SAINT-COUTANT-LE-GRAND;saint coutant le grand;Saint-Coutant-le-Grand;17430;-0.75;45.95
montils-17;MONTILS;montils;Montils;17800;-0.5;45.65
paille;PAILLE;paille;Paillé;17470;-0.383333;45.9833
saint-fort-sur-gironde;SAINT-FORT-SUR-GIRONDE;saint fort sur gironde;Saint-Fort-sur-Gironde;17240;-0.716667;45.4667
pouillac;POUILLAC;pouillac;Pouillac;17210;-0.251111;45.2689
bazauges;BAZAUGES;bazauges;Bazauges;17490;-0.166667;45.9167
saint-martin-d-ary;SAINT-MARTIN-D'ARY;saint martin d ary;Saint-Martin-d'Ary;17270;-0.216667;45.2333
lussant;LUSSANT;lussant;Lussant;17430;-0.816667;45.9667
montguyon;MONTGUYON;montguyon;Montguyon;17270;-0.183333;45.2167
saint-maigrin;SAINT-MAIGRIN;saint maigrin;Saint-Maigrin;17520;-0.283333;45.4167
clerac;CLERAC;clerac;Clérac;17270;-0.216667;45.1833
saint-georges-antignac;SAINT-GEORGES-ANTIGNAC;saint georges antignac;Saint-Georges-Antignac;17240;-0.503889;45.4937
mons-17;MONS;mons;Mons;17160;-0.35;45.8167
saint-felix-17;SAINT-FELIX;saint felix;Saint-Félix;17330;-0.6;46.0833
venerand;VENERAND;venerand;Vénérand;17100;-0.566667;45.8
saint-pierre-d-amilly;SAINT-PIERRE-D'AMILLY;saint pierre d amilly;Saint-Pierre-d'Amilly;17700;-0.666667;46.1667
saint-sornin-17;SAINT-SORNIN;saint sornin;Saint-Sornin;17600;-0.983333;45.7667
saint-ouen-d-aunis;SAINT-OUEN-D'AUNIS;saint ouen d aunis;Saint-Ouen-d'Aunis;17230;-1.03333;46.2167
saint-martin-de-coux;SAINT-MARTIN-DE-COUX;saint martin de coux;Saint-Martin-de-Coux;17360;-0.1;45.15
puy-du-lac;PUY-DU-LAC;puy du lac;Puy-du-Lac;17380;-0.716667;45.9667
marsilly-17;MARSILLY;marsilly;Marsilly;17137;-1.11667;46.2333
orignolles;ORIGNOLLES;orignolles;Orignolles;17210;-0.233333;45.2333
bercloux;BERCLOUX;bercloux;Bercloux;17770;-0.466667;45.8333
celles-17;CELLES;celles;Celles;17520;-0.366667;45.6
saint-clement-des-baleines;SAINT-CLEMENT-DES-BALEINES;saint clement des baleines;Saint-Clément-des-Baleines;17590;-1.54167;46.225
nantille;NANTILLE;nantille;Nantillé;17770;-0.483333;45.8667
vergne-17400;LA VERGNE;la vergne;La Vergne;17400;-0.566667;45.9667
landrais;LANDRAIS;landrais;Landrais;17290;-0.866667;46.0667
vallee-17;LA VALLEE;la vallee;La Vallée;17250;-0.85;45.8833
cabariot;CABARIOT;cabariot;Cabariot;17430;-0.85;45.9167
parnay-18;PARNAY;parnay;Parnay;18130;2.56667;46.85
saint-pierre-les-bois;SAINT-PIERRE-LES-BOIS;saint pierre les bois;Saint-Pierre-les-Bois;18170;2.28333;46.6667
concressault;CONCRESSAULT;concressault;Concressault;18260;2.58333;47.4833
morogues;MOROGUES;morogues;Morogues;18220;2.6;47.2333
ardenais;ARDENAIS;ardenais;Ardenais;18170;2.36667;46.65
saint-doulchard;SAINT-DOULCHARD;saint doulchard;Saint-Doulchard;18230;2.35;47.1
lugny-bourbonnais;LUGNY-BOURBONNAIS;lugny bourbonnais;Lugny-Bourbonnais;18350;2.7;46.9333
chapelotte;LA CHAPELOTTE;la chapelotte;La Chapelotte;18250;2.58333;47.35
saint-amand-montrond;SAINT-AMAND-MONTROND;saint amand montrond;Saint-Amand-Montrond;18200;2.50555;46.7236
uzay-le-venon;UZAY-LE-VENON;uzay le venon;Uzay-le-Venon;18190;2.46667;46.8167
lignieres-18;LIGNIERES;lignieres;Lignières;18160;2.17611;46.752
chambon-18;CHAMBON;chambon;Chambon;18190;2.32472;46.787
faverdines;FAVERDINES;faverdines;Faverdines;18360;2.46667;46.65
rians-18;RIANS;rians;Rians;18220;2.61667;47.1833
vierzon;VIERZON;vierzon;Vierzon;18100;2.08333;47.2167
culan;CULAN;culan;Culan;18270;2.35;46.55
bue;BUE;bue;Bué;18300;2.8;47.3
neuvy-deux-clochers;NEUVY-DEUX-CLOCHERS;neuvy deux clochers;Neuvy-Deux-Clochers;18250;2.68333;47.2833
mery-es-bois;MERY-ES-BOIS;mery es bois;Méry-ès-Bois;18380;2.36667;47.3167
preuilly;PREUILLY;preuilly;Preuilly;18120;2.18333;47.1
corquoy;CORQUOY;corquoy;Corquoy;18190;2.3;46.8833
moulins-sur-yevre;MOULINS-SUR-YEVRE;moulins sur yevre;Moulins-sur-Yèvre;18390;2.51667;47.0833
saint-martin-d-auxigny;SAINT-MARTIN-D'AUXIGNY;saint martin d auxigny;Saint-Martin-d'Auxigny;18110;2.41667;47.2
saint-maur-18;SAINT-MAUR;saint maur;Saint-Maur;18270;2.29861;46.58
groutte;LA GROUTTE;la groutte;La Groutte;18200;2.51667;46.6833
precy;PRECY;precy;Précy;18140;2.93333;47.1
etrechy-18;ETRECHY;etrechy;Étréchy;18800;2.725;47.1623
bannay-18;BANNAY;bannay;Bannay;18300;2.88333;47.3833
chapelle-montlinard;LA CHAPELLE-MONTLINARD;la chapelle montlinard;La Chapelle-Montlinard;18140;2.98333;47.1667
vorly;VORLY;vorly;Vorly;18340;2.48333;46.95
menetou-salon;MENETOU-SALON;menetou salon;Menetou-Salon;18510;2.5;47.2333
drevant;DREVANT;drevant;Drevant;18200;2.51667;46.7
soulangis;SOULANGIS;soulangis;Soulangis;18220;2.51667;47.1833
saint-loup-des-chaumes;SAINT-LOUP-DES-CHAUMES;saint loup des chaumes;Saint-Loup-des-Chaumes;18190;2.38333;46.8167
charentonnay;CHARENTONNAY;charentonnay;Charentonnay;18140;2.88333;47.15
jalognes;JALOGNES;jalognes;Jalognes;18300;2.78333;47.2333
menetou-couture;MENETOU-COUTURE;menetou couture;Menetou-Couture;18320;2.91667;47.0333
sury-pres-lere;SURY-PRES-LERE;sury pres lere;Sury-près-Léré;18240;2.86667;47.4833
chautay;LE CHAUTAY;le chautay;Le Chautay;18150;2.96667;46.9833
chaumont-18;CHAUMONT;chaumont;Chaumont;18350;2.75;46.8333
pondy;LE PONDY;le pondy;Le Pondy;18210;2.65;46.8
lissay-lochy;LISSAY-LOCHY;lissay lochy;Lissay-Lochy;18340;2.41667;46.9667
bessais-le-fromental;BESSAIS-LE-FROMENTAL;bessais le fromental;Bessais-le-Fromental;18210;2.75;46.75
argenvieres;ARGENVIERES;argenvieres;Argenvières;18140;3;47.1333
saint-eloy-de-gy;SAINT-ELOY-DE-GY;saint eloy de gy;Saint-Éloy-de-Gy;18110;2.35;47.15
croisy;CROISY;croisy;Croisy;18350;2.8;46.9333
arcomps;ARCOMPS;arcomps;Arcomps;18200;2.43333;46.6833
gron-18;GRON;gron;Gron;18800;2.75;47.1167
givardon;GIVARDON;givardon;Givardon;18600;2.81667;46.8333
saint-germain-des-bois-18;SAINT-GERMAIN-DES-BOIS;saint germain des bois;Saint-Germain-des-Bois;18340;2.45;46.9167
coust;COUST;coust;Coust;18210;2.6;46.7
levet;LEVET;levet;Levet;18340;2.41667;46.9333
berry-bouy;BERRY-BOUY;berry bouy;Berry-Bouy;18500;2.3;47.1167
plaimpied-givaudins;PLAIMPIED-GIVAUDINS;plaimpied givaudins;Plaimpied-Givaudins;18340;2.45;47
reigny;REIGNY;reigny;Reigny;18270;2.75;47.3
chapelle-saint-ursin;LA CHAPELLE-SAINT-URSIN;la chapelle saint ursin;La Chapelle-Saint-Ursin;18570;2.31667;47.0667
chavannes-18;CHAVANNES;chavannes;Chavannes;18190;2.375;46.85
mereau;MEREAU;mereau;Méreau;18120;02.05;47.1667
vouzeron;VOUZERON;vouzeron;Vouzeron;18330;2.23333;47.2667
quincy;QUINCY;quincy;Quincy;18120;2.16667;47.1333
verdigny;VERDIGNY;verdigny;Verdigny;18300;2.81667;47.35
